txn_id,txn_datetime,account_no,branch,txn_type,amount,status,error_code
105214,2024-11-29 12:36:00,20010,Chennai,CASH,1379.71,SUCCESS,
105215,2024-10-09 11:00:00,20026,Delhi,CASH,7508.96,SUCCESS,
105216,2024-12-08 10:18:00,20023,Hyderabad,NEFT,5879.33,SUCCESS,
105217,2024-10-11 16:12:00,20098,Mumbai,NEFT,887.99,SUCCESS,
105218,2024-10-21 16:36:00,20038,Mumbai,NEFT,302.99,SUCCESS,
105219,2024-11-10 11:12:00,20071,Chennai,NEFT,788.06,SUCCESS,
105220,2024-12-22 03:35:00,20017,Mumbai,IMPS,61.92,SUCCESS,
105221,2024-12-02 11:23:00,20076,Bengaluru,NEFT,41.97,SUCCESS,
105222,2024-12-08 15:06:00,20044,Delhi,NEFT,1006.78,SUCCESS,
105223,2024-12-23 17:52:00,20087,Mumbai,CASH,5661.11,SUCCESS,
105224,2024-12-05 00:35:00,20086,Delhi,IMPS,4101.43,SUCCESS,
105225,2024-12-17 02:22:00,20011,Mumbai,IMPS,1432.6,SUCCESS,
105226,2024-11-07 12:40:00,20048,Delhi,IMPS,1665.86,SUCCESS,
105227,2024-11-22 07:57:00,20093,Bengaluru,NETBANKING,11.9,SUCCESS,
105228,2024-11-19 13:28:00,20030,Hyderabad,IMPS,485.42,SUCCESS,
105229,2024-11-24 09:56:00,20091,Hyderabad,NEFT,50.17,SUCCESS,
105230,2024-10-12 06:11:00,20021,Bengaluru,NEFT,2809.24,PENDING,TIMEOUT
105231,2024-12-13 05:06:00,20043,Mumbai,NETBANKING,314.82,SUCCESS,
105232,2024-10-05 01:22:00,20091,Bengaluru,IMPS,4065.84,SUCCESS,
105233,2024-11-13 19:55:00,20063,Bengaluru,IMPS,2061.86,SUCCESS,
105234,2024-11-16 10:12:00,20076,Mumbai,IMPS,521.22,SUCCESS,
105235,2024-12-27 07:37:00,20024,Delhi,NEFT,343.29,SUCCESS,
105236,2024-11-01 22:08:00,20050,Mumbai,RTGS,1975.71,SUCCESS,
105237,2024-10-13 03:48:00,20006,Mumbai,CASH,4621.98,SUCCESS,
105238,2024-10-16 06:45:00,20005,Chennai,NEFT,2534.25,SUCCESS,
105239,2024-11-07 21:35:00,20023,Delhi,NEFT,857.1,SUCCESS,
105240,2024-11-26 01:42:00,20018,Chennai,IMPS,1770.47,SUCCESS,
105241,2024-10-14 04:11:00,20082,Delhi,NEFT,744.34,SUCCESS,
105242,2024-10-18 18:39:00,20099,Bengaluru,NEFT,14139.53,FAILED,AUTH_FAIL
105243,2024-11-30 19:52:00,20008,Mumbai,IMPS,2763.32,SUCCESS,
105244,2024-11-16 11:14:00,20035,Chennai,NEFT,1905.81,FAILED,AUTH_FAIL
105245,2024-12-21 23:42:00,20039,Chennai,NEFT,1100.72,SUCCESS,
105246,2024-11-16 13:35:00,20092,Mumbai,IMPS,1925.47,SUCCESS,
105247,2024-11-30 21:37:00,20023,Mumbai,IMPS,835.93,SUCCESS,
105248,2024-12-13 18:39:00,20047,Delhi,NEFT,58.58,SUCCESS,
105249,2024-12-12 11:57:00,20062,Bengaluru,IMPS,1005.35,SUCCESS,
105250,2024-12-25 11:46:00,20068,Bengaluru,NEFT,5332.31,SUCCESS,
105251,2024-10-04 17:15:00,20052,Bengaluru,CASH,1968.61,SUCCESS,
105252,2024-11-07 14:00:00,20053,Bengaluru,NEFT,175.38,SUCCESS,
105253,2024-11-21 19:39:00,20041,Hyderabad,CASH,4325.54,SUCCESS,
105254,2024-10-27 15:02:00,20044,Mumbai,IMPS,626.34,SUCCESS,
105255,2024-11-29 17:12:00,20089,Chennai,NEFT,558.82,SUCCESS,
105256,2024-11-24 18:20:00,20013,Mumbai,CASH,705.06,PENDING,AUTH_FAIL
105257,2024-10-02 13:37:00,20028,Chennai,NEFT,1721.72,SUCCESS,
105258,2024-10-20 00:04:00,20005,Chennai,NETBANKING,1573.55,SUCCESS,
105259,2024-10-18 08:12:00,20006,Bengaluru,NEFT,1352.24,SUCCESS,
105260,2024-12-17 13:55:00,20036,Mumbai,NETBANKING,2528.41,SUCCESS,
105261,2024-10-19 12:14:00,20052,Mumbai,NETBANKING,761.17,SUCCESS,
105262,2024-11-26 02:09:00,20017,Hyderabad,IMPS,3047.11,SUCCESS,
105263,2024-11-26 13:03:00,20086,Hyderabad,RTGS,385.52,SUCCESS,
105264,2024-10-21 08:40:00,20037,Bengaluru,NEFT,3052.22,SUCCESS,
105265,2024-10-15 10:48:00,20058,Mumbai,NEFT,2180.16,SUCCESS,
105266,2024-11-06 09:09:00,20000,Mumbai,NETBANKING,2299.02,SUCCESS,
105267,2024-12-06 10:50:00,20067,Chennai,NEFT,1313.84,SUCCESS,
105268,2024-12-22 08:21:00,20043,Bengaluru,CASH,2199.23,SUCCESS,
105269,2024-12-28 20:07:00,20046,Bengaluru,CASH,166.32,SUCCESS,
105270,2024-10-25 03:33:00,20034,Bengaluru,IMPS,3815.03,SUCCESS,
105271,2024-11-05 12:48:00,20086,Bengaluru,NEFT,114.3,SUCCESS,
105272,2024-10-20 06:27:00,20090,Bengaluru,CASH,322.08,SUCCESS,
105273,2024-11-23 01:16:00,20059,Bengaluru,RTGS,1719.77,SUCCESS,
105274,2024-12-15 06:14:00,20089,Chennai,NEFT,2689.63,SUCCESS,
105275,2024-12-14 18:52:00,20051,Hyderabad,IMPS,158.63,SUCCESS,
105276,2024-11-28 02:52:00,20007,Hyderabad,CASH,5070.67,SUCCESS,
105277,2024-11-09 22:25:00,20079,Chennai,CASH,7269.36,SUCCESS,
105278,2024-11-29 15:36:00,20040,Mumbai,CASH,1862.56,SUCCESS,
105279,2024-10-13 14:15:00,20002,Chennai,NEFT,1312.64,SUCCESS,
105280,2024-12-03 02:47:00,20095,Hyderabad,IMPS,2704.91,SUCCESS,
105281,2024-12-24 19:18:00,20068,Mumbai,IMPS,796.06,FAILED,NETWORK
105282,2024-12-06 16:35:00,20083,Delhi,NEFT,1359.53,SUCCESS,
105283,2024-11-02 21:37:00,20013,Hyderabad,NETBANKING,4957.48,SUCCESS,
105284,2024-10-17 08:34:00,20095,Bengaluru,CASH,6231.53,SUCCESS,
105285,2024-11-13 09:31:00,20025,Delhi,CASH,5236.49,SUCCESS,
105286,2024-11-08 15:01:00,20069,Delhi,RTGS,608.84,SUCCESS,
105287,2024-12-19 15:07:00,20057,Bengaluru,NEFT,529.15,SUCCESS,
105288,2024-11-10 11:23:00,20099,Bengaluru,IMPS,706.69,SUCCESS,
105289,2024-11-29 03:00:00,20039,Mumbai,CASH,1164.33,SUCCESS,
105290,2024-10-12 18:03:00,20050,Hyderabad,CASH,754.24,SUCCESS,
105291,2024-11-03 01:11:00,20004,Delhi,IMPS,937.49,FAILED,NETWORK
105292,2024-11-13 05:41:00,20076,Bengaluru,CASH,1938.52,SUCCESS,
105293,2024-12-20 15:49:00,20031,Delhi,CASH,2875.39,SUCCESS,
105294,2024-11-07 17:36:00,20079,Bengaluru,NEFT,2660.27,SUCCESS,
105295,2024-11-21 10:43:00,20000,Hyderabad,NEFT,3368.58,SUCCESS,
105296,2024-11-12 07:48:00,20076,Delhi,RTGS,65.43,SUCCESS,
105297,2024-12-16 06:19:00,20053,Bengaluru,RTGS,97.82,SUCCESS,
105298,2024-10-23 22:02:00,20010,Bengaluru,IMPS,3115.43,SUCCESS,
105299,2024-11-25 14:58:00,20052,Delhi,NEFT,1523.19,FAILED,NETWORK
105300,2024-12-20 17:16:00,20007,Bengaluru,NEFT,1726.17,SUCCESS,
105301,2024-11-20 16:56:00,20024,Bengaluru,IMPS,108.04,SUCCESS,
105302,2024-10-19 12:32:00,20039,Hyderabad,CASH,589.58,SUCCESS,
105303,2024-10-03 22:13:00,20031,Chennai,NEFT,2034.18,SUCCESS,
105304,2024-10-08 03:33:00,20087,Mumbai,RTGS,3920.57,SUCCESS,
105305,2024-12-09 10:17:00,20027,Delhi,NEFT,4977.43,SUCCESS,
105306,2024-11-08 19:00:00,20077,Chennai,IMPS,1387.97,FAILED,NETWORK
105307,2024-11-13 09:47:00,20002,Hyderabad,CASH,1577.0,SUCCESS,
105308,2024-11-09 16:14:00,20099,Hyderabad,IMPS,3580.12,SUCCESS,
105309,2024-10-02 11:00:00,20090,Mumbai,CASH,1542.76,SUCCESS,
105310,2024-12-16 11:53:00,20083,Mumbai,NETBANKING,1454.89,SUCCESS,
105311,2024-11-13 01:17:00,20078,Delhi,CASH,4709.53,SUCCESS,
105312,2024-10-20 13:32:00,20061,Delhi,NETBANKING,3120.65,SUCCESS,
105313,2024-10-14 23:32:00,20026,Hyderabad,NEFT,4795.39,SUCCESS,
105314,2024-12-21 20:21:00,20044,Chennai,IMPS,492.43,SUCCESS,
105315,2024-10-13 15:19:00,20091,Chennai,RTGS,1486.25,SUCCESS,
105316,2024-10-26 10:09:00,20024,Bengaluru,CASH,3696.31,SUCCESS,
105317,2024-10-30 20:05:00,20060,Bengaluru,NEFT,235.65,PENDING,AUTH_FAIL
105318,2024-10-06 13:36:00,20043,Delhi,NETBANKING,3166.2,SUCCESS,
105319,2024-10-28 14:59:00,20096,Chennai,NEFT,404.17,SUCCESS,
105320,2024-12-11 09:17:00,20045,Chennai,IMPS,3301.76,SUCCESS,
105321,2024-10-23 03:21:00,20013,Chennai,CASH,1893.5,SUCCESS,
105322,2024-11-27 08:34:00,20007,Mumbai,IMPS,429.45,SUCCESS,
105323,2024-10-17 23:52:00,20047,Bengaluru,CASH,1282.45,SUCCESS,
105324,2024-12-14 05:22:00,20013,Chennai,IMPS,2290.81,SUCCESS,
105325,2024-12-09 18:22:00,20064,Chennai,NEFT,2009.44,SUCCESS,
105326,2024-11-05 23:33:00,20079,Delhi,NEFT,1114.6,SUCCESS,
105327,2024-12-09 16:48:00,20081,Chennai,CASH,4592.54,SUCCESS,
105328,2024-12-28 00:11:00,20006,Delhi,IMPS,1464.87,SUCCESS,
105329,2024-10-26 00:21:00,20078,Hyderabad,NEFT,1409.9,SUCCESS,
105330,2024-11-07 14:11:00,20087,Delhi,NEFT,128.55,SUCCESS,
105331,2024-10-17 17:27:00,20048,Delhi,IMPS,5105.18,SUCCESS,
105332,2024-10-09 21:48:00,20054,Chennai,CASH,389.88,SUCCESS,
105333,2024-11-12 18:50:00,20012,Hyderabad,NETBANKING,1503.01,SUCCESS,
105334,2024-12-07 03:04:00,20072,Hyderabad,IMPS,3254.87,SUCCESS,
105335,2024-12-25 20:19:00,20055,Mumbai,IMPS,485.3,SUCCESS,
105336,2024-10-01 23:21:00,20055,Chennai,CASH,1498.9,SUCCESS,
105337,2024-11-29 03:39:00,20014,Hyderabad,IMPS,550.68,SUCCESS,
105338,2024-10-11 13:13:00,20056,Chennai,CASH,2851.69,SUCCESS,
105339,2024-12-04 03:49:00,20057,Mumbai,RTGS,1661.79,SUCCESS,
105340,2024-11-01 03:44:00,20034,Bengaluru,NEFT,3875.55,SUCCESS,
105341,2024-10-15 02:27:00,20087,Bengaluru,CASH,4499.19,SUCCESS,
105342,2024-12-11 04:38:00,20096,Bengaluru,CASH,2092.42,FAILED,AUTH_FAIL
105343,2024-10-14 14:51:00,20015,Bengaluru,NETBANKING,2584.82,SUCCESS,
105344,2024-10-31 09:51:00,20007,Hyderabad,IMPS,1593.55,SUCCESS,
105345,2024-10-09 07:10:00,20092,Mumbai,NEFT,970.41,SUCCESS,
105346,2024-11-22 22:40:00,20086,Hyderabad,NETBANKING,2088.92,SUCCESS,
105347,2024-12-15 10:47:00,20044,Bengaluru,CASH,4778.22,SUCCESS,
105348,2024-11-23 18:03:00,20094,Chennai,IMPS,1078.04,SUCCESS,
105349,2024-10-02 21:45:00,20039,Delhi,IMPS,754.95,SUCCESS,
105350,2024-11-08 08:43:00,20053,Hyderabad,RTGS,983.47,SUCCESS,
105351,2024-10-03 16:26:00,20013,Delhi,NEFT,1143.27,SUCCESS,
105352,2024-10-23 09:25:00,20058,Bengaluru,NEFT,152.81,SUCCESS,
105353,2024-11-01 01:24:00,20093,Bengaluru,IMPS,1380.07,SUCCESS,
105354,2024-12-29 08:41:00,20052,Mumbai,NEFT,1363.68,SUCCESS,
105355,2024-11-19 13:14:00,20026,Chennai,CASH,1775.62,SUCCESS,
105356,2024-11-05 16:14:00,20046,Mumbai,IMPS,901.41,SUCCESS,
105357,2024-12-19 10:37:00,20079,Delhi,IMPS,1899.22,SUCCESS,
105358,2024-12-21 14:00:00,20005,Hyderabad,NEFT,4211.02,SUCCESS,
105359,2024-12-26 12:17:00,20054,Mumbai,NEFT,6223.23,SUCCESS,
105360,2024-10-21 21:56:00,20096,Chennai,NEFT,1752.28,SUCCESS,
105361,2024-11-26 06:29:00,20043,Delhi,IMPS,87.05,SUCCESS,
105362,2024-12-04 23:34:00,20017,Hyderabad,IMPS,6962.82,SUCCESS,
105363,2024-10-15 04:47:00,20015,Bengaluru,RTGS,2447.41,SUCCESS,
105364,2024-10-22 03:11:00,20011,Chennai,IMPS,818.84,SUCCESS,
105365,2024-10-13 10:28:00,20019,Delhi,IMPS,318.36,SUCCESS,
105366,2024-10-21 08:56:00,20044,Bengaluru,NEFT,309.61,SUCCESS,
105367,2024-10-29 11:12:00,20063,Bengaluru,CASH,367.23,SUCCESS,
105368,2024-11-08 10:30:00,20058,Hyderabad,IMPS,93.29,PENDING,TIMEOUT
105369,2024-11-18 07:21:00,20092,Mumbai,CASH,4648.72,SUCCESS,
105370,2024-12-21 10:14:00,20093,Hyderabad,NETBANKING,1556.4,SUCCESS,
105371,2024-11-06 01:55:00,20089,Bengaluru,NETBANKING,2407.68,SUCCESS,
105372,2024-11-12 12:40:00,20021,Chennai,NEFT,3521.78,PENDING,AUTH_FAIL
105373,2024-10-14 22:53:00,20096,Bengaluru,NEFT,3136.03,SUCCESS,
105374,2024-10-05 06:35:00,20046,Bengaluru,NEFT,4284.43,SUCCESS,
105375,2024-11-02 08:47:00,20028,Hyderabad,IMPS,6837.99,FAILED,NETWORK
105376,2024-10-24 06:07:00,20085,Hyderabad,IMPS,1156.32,SUCCESS,
105377,2024-12-18 14:34:00,20044,Hyderabad,CASH,6004.93,SUCCESS,
105378,2024-11-08 15:48:00,20076,Bengaluru,RTGS,2569.57,SUCCESS,
105379,2024-10-15 13:23:00,20008,Hyderabad,IMPS,146.58,SUCCESS,
105380,2024-11-04 19:24:00,20023,Mumbai,CASH,2290.04,SUCCESS,
105381,2024-11-06 17:10:00,20014,Hyderabad,NEFT,2321.29,SUCCESS,
105382,2024-11-09 06:27:00,20035,Chennai,NEFT,4725.96,SUCCESS,
105383,2024-11-14 12:30:00,20012,Bengaluru,CASH,933.4,SUCCESS,
105384,2024-11-07 04:34:00,20090,Bengaluru,CASH,1758.53,SUCCESS,
105385,2024-10-15 12:56:00,20043,Delhi,CASH,24.52,SUCCESS,
105386,2024-12-21 04:15:00,20070,Hyderabad,NETBANKING,807.16,SUCCESS,
105387,2024-10-04 01:46:00,20071,Hyderabad,CASH,128.53,SUCCESS,
105388,2024-12-01 16:39:00,20077,Delhi,NEFT,1475.76,SUCCESS,
105389,2024-12-16 22:56:00,20075,Mumbai,NEFT,3401.44,SUCCESS,
105390,2024-10-20 04:06:00,20035,Mumbai,IMPS,462.46,SUCCESS,
105391,2024-11-03 05:12:00,20060,Mumbai,IMPS,1499.19,SUCCESS,
105392,2024-10-20 13:11:00,20080,Bengaluru,RTGS,456.33,SUCCESS,
105393,2024-11-25 01:43:00,20039,Delhi,IMPS,257.23,SUCCESS,
105394,2024-10-08 20:28:00,20092,Delhi,IMPS,1430.77,SUCCESS,
105395,2024-12-16 05:41:00,20026,Bengaluru,NEFT,164.91,SUCCESS,
105396,2024-11-13 10:02:00,20000,Mumbai,IMPS,1770.33,SUCCESS,
105397,2024-12-25 18:43:00,20033,Hyderabad,CASH,63.68,SUCCESS,
105398,2024-11-01 17:11:00,20067,Mumbai,IMPS,225.7,PENDING,BAL_INSUFFICIENT
105399,2024-12-02 17:06:00,20087,Bengaluru,CASH,1597.0,SUCCESS,
105400,2024-12-05 08:28:00,20020,Chennai,NETBANKING,1790.07,SUCCESS,
105401,2024-12-14 07:04:00,20032,Bengaluru,NEFT,58.83,PENDING,AUTH_FAIL
105402,2024-10-02 12:44:00,20006,Chennai,NEFT,1703.71,SUCCESS,
105403,2024-12-04 10:09:00,20064,Bengaluru,IMPS,3646.53,SUCCESS,
105404,2024-11-30 14:25:00,20002,Chennai,IMPS,2562.54,SUCCESS,
105405,2024-10-22 14:51:00,20050,Mumbai,NEFT,281.25,SUCCESS,
105406,2024-11-06 09:48:00,20078,Delhi,NEFT,1795.3,SUCCESS,
105407,2024-10-24 12:30:00,20094,Bengaluru,NEFT,2231.02,SUCCESS,
105408,2024-12-11 21:47:00,20053,Delhi,CASH,75.88,SUCCESS,
105409,2024-12-12 20:38:00,20079,Hyderabad,CASH,3866.84,SUCCESS,
105410,2024-11-04 01:47:00,20073,Mumbai,CASH,4734.62,SUCCESS,
105411,2024-11-10 16:25:00,20092,Chennai,NETBANKING,3800.28,SUCCESS,
105412,2024-12-14 07:31:00,20058,Delhi,IMPS,3481.73,FAILED,NETWORK
105413,2024-12-17 22:17:00,20005,Mumbai,NEFT,2732.71,SUCCESS,
105414,2024-10-16 00:07:00,20028,Chennai,CASH,2007.14,SUCCESS,
105415,2024-10-18 08:08:00,20016,Hyderabad,NEFT,2270.31,SUCCESS,
105416,2024-12-08 16:54:00,20059,Delhi,NEFT,3283.87,SUCCESS,
105417,2024-10-09 06:28:00,20021,Mumbai,IMPS,2172.37,SUCCESS,
105418,2024-10-19 08:23:00,20023,Hyderabad,NEFT,794.18,SUCCESS,
105419,2024-12-15 19:11:00,20080,Bengaluru,NETBANKING,943.09,SUCCESS,
105420,2024-11-21 21:07:00,20084,Mumbai,CASH,4547.17,SUCCESS,
105421,2024-11-24 08:17:00,20050,Delhi,NEFT,34.54,SUCCESS,
105422,2024-12-27 16:42:00,20049,Hyderabad,NETBANKING,2400.1,SUCCESS,
105423,2024-11-12 12:15:00,20010,Delhi,CASH,6192.32,SUCCESS,
105424,2024-11-08 18:35:00,20055,Bengaluru,NEFT,2449.9,SUCCESS,
105425,2024-11-04 07:49:00,20070,Delhi,NEFT,10202.87,SUCCESS,
105426,2024-11-27 01:12:00,20041,Mumbai,NEFT,2326.59,SUCCESS,
105427,2024-12-15 00:48:00,20038,Hyderabad,NEFT,69.93,SUCCESS,
105428,2024-10-27 16:58:00,20068,Hyderabad,NETBANKING,3509.04,SUCCESS,
105429,2024-11-02 01:29:00,20047,Chennai,NETBANKING,669.91,SUCCESS,
105430,2024-10-06 07:39:00,20056,Chennai,RTGS,1181.39,SUCCESS,
105431,2024-11-12 02:14:00,20020,Delhi,NEFT,748.2,SUCCESS,
105432,2024-12-15 15:05:00,20081,Mumbai,NETBANKING,625.46,SUCCESS,
105433,2024-11-23 15:20:00,20098,Chennai,IMPS,1129.18,SUCCESS,
105434,2024-10-23 18:33:00,20019,Delhi,NEFT,952.05,SUCCESS,
105435,2024-12-18 22:48:00,20014,Chennai,CASH,2006.63,SUCCESS,
105436,2024-11-02 06:33:00,20068,Mumbai,IMPS,3354.91,SUCCESS,
105437,2024-12-07 04:42:00,20076,Mumbai,IMPS,705.05,SUCCESS,
105438,2024-12-02 01:48:00,20050,Delhi,CASH,480.89,SUCCESS,
105439,2024-12-07 18:58:00,20075,Bengaluru,NEFT,2198.6,SUCCESS,
105440,2024-12-01 08:10:00,20061,Chennai,NETBANKING,2219.27,SUCCESS,
105441,2024-12-14 06:36:00,20084,Chennai,NEFT,4627.92,SUCCESS,
105442,2024-12-22 06:12:00,20036,Chennai,NEFT,32.15,SUCCESS,
105443,2024-11-08 17:11:00,20005,Chennai,NETBANKING,3835.2,SUCCESS,
105444,2024-12-27 17:11:00,20070,Mumbai,CASH,1472.12,SUCCESS,
105445,2024-11-24 19:15:00,20025,Hyderabad,NETBANKING,1942.03,SUCCESS,
105446,2024-11-07 16:14:00,20007,Chennai,IMPS,191.64,SUCCESS,
105447,2024-10-05 20:46:00,20072,Bengaluru,NEFT,1133.43,SUCCESS,
105448,2024-12-22 01:31:00,20090,Hyderabad,CASH,515.74,SUCCESS,
105449,2024-12-21 00:42:00,20003,Mumbai,CASH,586.66,SUCCESS,
105450,2024-11-21 12:58:00,20020,Bengaluru,NEFT,1402.74,SUCCESS,
105451,2024-11-15 09:04:00,20030,Bengaluru,IMPS,3347.48,SUCCESS,
105452,2024-10-24 12:00:00,20020,Chennai,NEFT,2723.44,SUCCESS,
105453,2024-10-23 12:30:00,20024,Bengaluru,IMPS,1788.08,SUCCESS,
105454,2024-10-17 00:51:00,20014,Bengaluru,IMPS,1550.53,SUCCESS,
105455,2024-12-27 12:53:00,20034,Delhi,IMPS,1114.81,SUCCESS,
105456,2024-10-23 21:43:00,20048,Mumbai,NETBANKING,7202.47,SUCCESS,
105457,2024-10-17 15:49:00,20042,Hyderabad,IMPS,1642.84,SUCCESS,
105458,2024-11-22 09:31:00,20040,Hyderabad,NETBANKING,585.97,SUCCESS,
105459,2024-12-15 01:28:00,20036,Delhi,NEFT,522.97,SUCCESS,
105460,2024-10-14 04:30:00,20056,Bengaluru,IMPS,1890.17,SUCCESS,
105461,2024-12-02 16:30:00,20041,Chennai,IMPS,1479.75,SUCCESS,
105462,2024-11-25 19:20:00,20046,Chennai,NETBANKING,15.46,SUCCESS,
105463,2024-12-22 23:09:00,20091,Mumbai,NEFT,3544.68,SUCCESS,
105464,2024-10-26 01:21:00,20060,Delhi,NEFT,2435.62,SUCCESS,
105465,2024-10-08 15:53:00,20013,Hyderabad,NEFT,2168.41,SUCCESS,
105466,2024-12-15 04:32:00,20067,Hyderabad,NEFT,142.52,SUCCESS,
105467,2024-10-12 06:41:00,20052,Mumbai,NEFT,899.01,SUCCESS,
105468,2024-12-26 18:12:00,20083,Delhi,NEFT,5478.53,SUCCESS,
105469,2024-12-25 00:51:00,20033,Delhi,NETBANKING,3969.56,SUCCESS,
105470,2024-10-05 02:59:00,20075,Mumbai,CASH,672.46,SUCCESS,
105471,2024-12-18 11:20:00,20096,Delhi,NEFT,341.72,SUCCESS,
105472,2024-11-03 00:42:00,20023,Bengaluru,NETBANKING,1192.36,SUCCESS,
105473,2024-10-25 08:23:00,20019,Hyderabad,NEFT,879.59,SUCCESS,
105474,2024-12-23 14:13:00,20068,Bengaluru,NETBANKING,2292.83,SUCCESS,
105475,2024-12-09 10:40:00,20029,Bengaluru,NEFT,6788.53,SUCCESS,
105476,2024-11-23 06:41:00,20087,Chennai,NEFT,901.98,SUCCESS,
105477,2024-10-19 18:45:00,20006,Delhi,CASH,128.49,SUCCESS,
105478,2024-12-20 23:54:00,20035,Chennai,NETBANKING,4558.01,SUCCESS,
105479,2024-11-01 02:09:00,20037,Mumbai,NETBANKING,77.38,SUCCESS,
105480,2024-11-02 17:18:00,20079,Bengaluru,RTGS,6105.28,SUCCESS,
105481,2024-11-28 19:43:00,20051,Mumbai,CASH,2184.74,SUCCESS,
105482,2024-12-10 19:08:00,20014,Chennai,NETBANKING,5683.94,SUCCESS,
105483,2024-10-16 00:25:00,20045,Mumbai,NETBANKING,445.44,SUCCESS,
105484,2024-12-12 17:24:00,20022,Hyderabad,NEFT,83.1,SUCCESS,
105485,2024-12-29 06:37:00,20011,Chennai,IMPS,1339.68,SUCCESS,
105486,2024-10-19 19:16:00,20092,Hyderabad,NETBANKING,1197.94,SUCCESS,
105487,2024-12-24 21:25:00,20043,Chennai,NEFT,805.41,SUCCESS,
105488,2024-11-15 00:05:00,20014,Bengaluru,CASH,6323.88,SUCCESS,
105489,2024-10-31 23:25:00,20092,Hyderabad,NETBANKING,3458.51,SUCCESS,
105490,2024-11-28 17:25:00,20048,Hyderabad,NEFT,2166.95,SUCCESS,
105491,2024-12-01 11:09:00,20020,Mumbai,NETBANKING,355.52,SUCCESS,
105492,2024-10-28 04:01:00,20014,Mumbai,IMPS,2650.95,SUCCESS,
105493,2024-11-15 05:01:00,20013,Delhi,CASH,2596.66,SUCCESS,
105494,2024-10-22 19:53:00,20041,Chennai,NEFT,1107.01,SUCCESS,
105495,2024-10-31 01:49:00,20079,Hyderabad,IMPS,5174.83,SUCCESS,
105496,2024-11-16 20:28:00,20014,Mumbai,CASH,365.39,SUCCESS,
105497,2024-10-31 17:34:00,20062,Chennai,NEFT,622.14,SUCCESS,
105498,2024-11-16 17:33:00,20067,Bengaluru,CASH,130.62,SUCCESS,
105499,2024-12-06 20:18:00,20026,Mumbai,IMPS,3173.9,SUCCESS,
105500,2024-10-27 06:53:00,20086,Bengaluru,NETBANKING,1944.45,SUCCESS,
105501,2024-10-27 16:05:00,20092,Bengaluru,IMPS,756.5,SUCCESS,
105502,2024-11-16 06:52:00,20052,Mumbai,IMPS,357.81,SUCCESS,
105503,2024-10-31 05:27:00,20051,Mumbai,NEFT,81.95,SUCCESS,
105504,2024-11-23 15:07:00,20062,Mumbai,IMPS,364.83,SUCCESS,
105505,2024-10-01 08:12:00,20072,Hyderabad,NEFT,1207.65,SUCCESS,
105506,2024-12-04 20:58:00,20052,Delhi,IMPS,567.85,SUCCESS,
105507,2024-10-07 02:51:00,20056,Mumbai,NETBANKING,599.46,SUCCESS,
105508,2024-12-04 19:44:00,20051,Mumbai,IMPS,4168.13,SUCCESS,
105509,2024-10-17 20:32:00,20042,Mumbai,NETBANKING,1447.78,SUCCESS,
105510,2024-12-05 05:35:00,20006,Chennai,RTGS,2613.13,SUCCESS,
105511,2024-11-20 00:10:00,20041,Bengaluru,CASH,72.73,SUCCESS,
105512,2024-12-04 05:32:00,20003,Mumbai,NEFT,908.78,SUCCESS,
105513,2024-11-02 17:53:00,20068,Mumbai,NETBANKING,1304.66,SUCCESS,
105514,2024-12-15 00:42:00,20004,Hyderabad,NETBANKING,412.61,SUCCESS,
105515,2024-11-07 13:50:00,20074,Mumbai,NEFT,256.1,SUCCESS,
105516,2024-10-10 16:59:00,20091,Chennai,IMPS,4085.12,SUCCESS,
105517,2024-12-16 10:19:00,20079,Chennai,NEFT,5607.96,SUCCESS,
105518,2024-12-15 01:41:00,20040,Hyderabad,CASH,164.17,SUCCESS,
105519,2024-10-20 16:08:00,20093,Bengaluru,NETBANKING,858.55,SUCCESS,
105520,2024-12-18 09:51:00,20003,Bengaluru,NETBANKING,6353.82,SUCCESS,
105521,2024-10-09 22:27:00,20001,Mumbai,NEFT,173.65,SUCCESS,
105522,2024-11-11 03:14:00,20066,Hyderabad,CASH,2063.64,SUCCESS,
105523,2024-10-18 22:51:00,20020,Bengaluru,RTGS,7166.98,SUCCESS,
105524,2024-10-22 17:19:00,20069,Delhi,NEFT,7653.86,SUCCESS,
105525,2024-12-21 13:11:00,20042,Bengaluru,CASH,1274.38,SUCCESS,
105526,2024-12-06 17:03:00,20081,Mumbai,CASH,355.26,SUCCESS,
105527,2024-11-20 23:22:00,20068,Delhi,CASH,451.5,SUCCESS,
105528,2024-10-11 17:29:00,20008,Chennai,IMPS,4407.32,SUCCESS,
105529,2024-11-22 22:21:00,20083,Mumbai,NEFT,4853.65,SUCCESS,
105530,2024-12-01 20:40:00,20027,Delhi,CASH,1872.37,FAILED,TIMEOUT
105531,2024-10-04 18:51:00,20025,Delhi,NETBANKING,2906.38,SUCCESS,
105532,2024-11-30 12:58:00,20081,Chennai,NETBANKING,2693.62,SUCCESS,
105533,2024-10-29 16:36:00,20082,Hyderabad,CASH,2168.36,SUCCESS,
105534,2024-11-13 19:04:00,20002,Chennai,NEFT,3512.13,SUCCESS,
105535,2024-11-14 06:41:00,20072,Mumbai,IMPS,2312.95,SUCCESS,
105536,2024-12-13 06:10:00,20099,Delhi,CASH,1527.15,FAILED,AUTH_FAIL
105537,2024-10-27 23:50:00,20094,Mumbai,CASH,540.88,SUCCESS,
